Pedigree,Person1,Person2,Kinship,Delta7,delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
1,16,16,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,16,17008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,16,3226,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,16,8228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,16,9218,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,17008,17008,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,17008,3226,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,17008,9218,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,3226,3226,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,8228,17008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,8228,3226,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,8228,8228,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,8228,9218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,9218,3226,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,9218,9218,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,14695,14695,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,14695,17893,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,14695,6952,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,17893,17893,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,17893,6952,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2294,14695,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2294,17893,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2294,2294,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2294,3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2294,3916,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2294,6790,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2294,6952,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,29,14695,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,29,17893,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,29,2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,29,29,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,29,3416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,29,3916,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,29,6790,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,29,6952,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3416,14695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3416,17893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3416,3416,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,3416,3916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3416,6790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3416,6952,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,3916,14695,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,3916,17893,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,3916,3916,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,3916,6790,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,3916,6952,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6790,14695,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,6790,17893,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,6790,6790,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,6790,6952,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,6952,6952,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,16693,16693,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,16693,16795,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,16693,17445,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,16693,2039,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,16693,21688,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,16693,25532,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,16693,26294,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,16693,2831,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,16795,16795,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,17445,16795,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,17445,17445,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,17445,2039,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,17445,21688,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,17445,25532,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,17445,26294,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2039,16795,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2039,2039,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2039,21688,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2039,25532,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2039,26294,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,21688,16795,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,21688,21688,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,21688,25532,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,21688,26294,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,25532,16795,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,25532,25532,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,26294,16795,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,26294,25532,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,26294,26294,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2831,16795,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2831,17445,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,2831,2039,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,2831,21688,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2831,25532,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2831,26294,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,2831,2831,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,39,16693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,39,16795,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,39,17445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,39,2039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,39,21688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,39,25532,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,39,26294,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,39,2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,39,39,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,39,4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,39,8366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,16693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,16795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,17445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,2039,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,4521,21688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,25532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,26294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,4521,4521,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,4521,8366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,8366,16693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,8366,16795,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,8366,17445,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,8366,2039,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,8366,21688,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,8366,25532,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,8366,26294,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,8366,2831,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3,8366,8366,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,17240,17240,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,5072,17240,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,5072,5072,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4,54,17240,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,54,5072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,54,54,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,21999,21999,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,24010,21999,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,24010,24010,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,70,21999,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,70,24010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,70,70,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,109,109,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,109,12043,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,109,13234,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,109,19099,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,109,5226,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,109,7395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,12043,12043,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,12043,13234,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,12043,19099,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,13234,13234,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,13234,19099,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,19099,19099,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,5226,12043,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,5226,13234,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,5226,19099,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,5226,5226,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8,7395,12043,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,7395,13234,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,7395,19099,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,7395,5226,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8,7395,7395,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,141,141,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,141,16886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,141,480,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,141,6825,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,16886,16886,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,16886,480,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,16886,6825,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,480,480,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,480,6825,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,6825,6825,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,10579,10579,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,10579,11280,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,10579,21515,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,10579,25910,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,10579,6244,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,10579,7670,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,11280,11280,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,11280,25910,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,11280,7670,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,12003,10579,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,12003,11280,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,12003,12003,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,12003,14143,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,12003,15898,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,12003,18979,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,12003,21515,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,12003,25910,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,12003,6244,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,12003,7670,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13854,10579,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,13854,11280,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13854,12003,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13854,13854,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,13854,14143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13854,15898,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,13854,18979,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,13854,19440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,13854,20318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,13854,21515,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13854,25910,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,13854,6244,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,13854,7670,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14143,10579,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14143,11280,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14143,14143,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,14143,15898,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14143,21515,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14143,25910,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14143,6244,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,14143,7670,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,15898,10579,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,15898,11280,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,15898,15898,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,15898,21515,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,15898,25910,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,15898,6244,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,15898,7670,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,10579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,11280,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,182,12003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,13854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,14143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,15898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,182,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,182,18979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,19440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,20318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,21515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,25910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,6244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,182,7670,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,18979,10579,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,18979,11280,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,18979,14143,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,18979,15898,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,18979,18979,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,18979,21515,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,18979,25910,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,18979,6244,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,18979,7670,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19440,10579,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19440,11280,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19440,12003,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,19440,14143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19440,15898,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19440,18979,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,19440,19440,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,19440,20318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19440,21515,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,19440,25910,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,19440,6244,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,19440,7670,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,20318,10579,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,20318,11280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,20318,12003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,20318,14143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,20318,15898,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,20318,18979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,20318,20318,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,20318,21515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,20318,25910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,20318,6244,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,20318,7670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,21515,11280,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,21515,21515,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,21515,25910,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,21515,7670,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,25910,25910,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,4117,10579,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,4117,11280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,4117,12003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,4117,13854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,4117,14143,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,4117,15898,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,4117,18979,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
11,4117,19440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,4117,20318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
