Pedigree1,Pedigree2,Person1,Person2,theoretical_kinship,empiric_kinship,fishers_zscore
23,17,25566,12004,0.0,-0.0557549151915401,-2.0873738231369527
23,19,3760,3593,0.0,-0.05573380726992961,-2.0864279632763383
25,17,22041,12004,0.0,-0.05572325330912438,-2.0859550341832347
31,17,18037,12004,0.0,-0.055712699348319135,-2.085482105648122
14,3,264,39,0.0,0.055705464872616635,2.896883150106719
29,23,5986,22743,0.0,-0.0557021453875139,-2.085009177670896
10029,31,434,10372,0.0,-0.055638821622682445,-2.08217162151714
28,28,9782,443,0.0,0.05563158714697994,2.8935726686506786
27,23,437,19279,0.0,-0.05558605181865624,-2.079807006711244
31,24,10372,19621,0.0,-0.05556494389704575,-2.0788611646858453
10029,17,434,309,0.0,-0.05554383597543527,-2.0779153248859963
31,17,19770,12004,0.0,-0.05549106617140906,-2.07555073511754
23,19,3760,9513,0.0,-0.05549106617140906,-2.07555073511754
10027,11,374,19440,0.0,0.05546272377409608,2.886005956334576
17,17,11361,1649,0.0625,0.007062259521258017,-2.0742582033303614
23,11,3760,20318,0.0,-0.055448850328188096,-2.073659073304912
17,11,12004,6244,0.0,-0.055448850328188096,-2.073659073304912
31,25,24938,11822,0.0,-0.055448850328188096,-2.073659073304912
23,5,25256,70,0.0,-0.05541718844577237,-2.0722403327755283
31,23,27017,3760,0.0,-0.055406634484967125,-2.0717674203756555
31,17,1365,26857,0.0,0.055399400009264625,2.883168475892762
29,5,5986,70,0.0,-0.055374972602551406,-2.0703486865043073
31,23,10439,743,0.0,-0.055374972602551406,-2.0703486865043073
23,17,3760,24818,0.0,-0.055311648837719954,-2.0675112337291917
3,3,16693,39,0.0,0.05530441436201745,2.878912292665709
31,23,16139,743,0.0,-0.05527998695530422,-2.0660925148196476
29,25,5986,22041,0.0,-0.05527998695530422,-2.0660925148196476
23,19,25271,3593,0.0,-0.055258879033693746,-2.0651467049809598
31,22,16139,22190,0.0,-0.055258879033693746,-2.0651467049809598
23,8,3760,19099,0.0,-0.05523777111208326,-2.064200897355412
29,23,444,19279,0.0,-0.05522721715127802,-2.0637279943722984
31,10,6885,480,0.0,-0.05521666319047278,-2.0632550919421497
31,17,26007,12004,0.0,-0.05521666319047278,-2.0632550919421497
29,23,548,743,0.0,-0.055195555268862294,-2.062309288740316
31,17,10372,22601,0.0,-0.05515333942564134,-2.060417688967514
23,8,22743,7395,0.0,-0.055100569621615136,-2.0580532016755595
23,8,743,13234,0.0,-0.05507946170000464,-2.0571074106212905
29,23,5986,18694,0.0,-0.05507946170000464,-2.0571074106212905
29,23,444,25256,0.0,-0.05505835377839416,-2.05616162177289
25,23,1269,25256,0.0,-0.05501613793517318,-2.0542700506902674
17,8,309,5226,0.0,-0.05497392209195222,-2.052378488420848
17,5,12004,24010,0.0,-0.05496336813114698,-2.0519055992297535
31,17,24905,12004,0.0,-0.054952814170341736,-2.0514327105889496
23,1,743,9218,0.0,-0.05490004436631552,-2.0490682756355425
23,17,3121,12004,0.0,-0.05490004436631552,-2.0490682756355425
25,23,1269,26274,0.0,-0.05488949040551029,-2.0485953902942353
31,23,10372,18694,0.0,-0.05488949040551029,-2.0485953902942353
25,23,11822,26274,0.0,-0.05485782852309456,-2.0471767375671353
27,17,14123,19113,0.0,-0.05484727456228933,-2.0467038544233542
31,11,63,25910,0.0,-0.054836720601484076,-2.0462309718286855
25,23,1269,392,0.0,-0.054836720601484076,-2.0462309718286855
23,3,9943,21688,0.0,-0.054783950797457875,-2.0438665670883136
23,17,26274,18645,0.0,-0.05476284287584739,-2.04292080903222
10040,31,234,5777,0.0,-0.05475228891504214,-2.042447930826614
31,22,24094,384,0.0,-0.05474173495423691,-2.0419750531691605
22,22,14412,2381,0.0,0.054723946517729175,2.852903255763632
23,22,3760,22190,0.0,-0.05472062703262642,-2.0410292994982795
5,3,70,21688,0.0,-0.05471007307182117,-2.040556423484638
31,23,9277,17654,0.0,-0.05471007307182117,-2.040556423484638
31,25,24094,23404,0.0,-0.05469951911101594,-2.040083548018722
17,8,19113,19099,0.0,-0.0546889651502107,-2.0396106731004218
31,2,26817,29,0.0,0.054681730674508204,2.8510117543060063
31,8,10372,5226,0.0,-0.054667857228600215,-2.0386649249062456
31,17,5777,12004,0.0,-0.054667857228600215,-2.0386649249062456
29,17,18775,12004,0.0,-0.05463619534618448,-2.037246306719434
10008,31,92,10372,0.0,-0.054625641385379245,-2.0367734350845907
31,23,63,3121,0.0,-0.05461508742457401,-2.036300563996616
31,31,9277,24094,0.0625,0.007927684307287828,-2.03559628188824
17,11,6932,13854,0.0,-0.05459397950296353,-2.0353548234608434
31,31,12608,24094,0.125,0.07089261447135933,-2.0352280114527055
27,10,14123,480,0.0,-0.05457287158135304,-2.0344090851112613
17,17,11361,19235,0.25,0.198162827821768,-2.032894908363137
23,17,19279,7098,0.0,-0.054530655738132074,-2.032517614967249
10040,25,234,24192,0.0,-0.05452010177732682,-2.0320447487962783
31,23,63,25256,0.0,-0.05448843989491112,-2.0306261535577366
31,23,4512,3121,0.0,-0.05448843989491112,-2.0306261535577366
29,17,18775,11361,0.0,-0.0544356700908849,-2.02826183906831
31,25,24938,23404,0.0,-0.05440400820846918,-2.0268432569148382
23,19,3760,2145,0.0,-0.05439345424766393,-2.0263703972864024
19,19,8344,22375,0.0625,0.008138763523392658,-2.0261664666852206
10014,17,186,19113,0.0,-0.054361792365248206,-2.0249518216677678
27,17,10069,26857,0.0,0.054354557889545706,2.8363529144717936
23,23,25566,743,0.0,-0.05435123840444297,-2.024478964216757
17,10,12004,480,0.0,-0.05433013048283248,-2.0235332509468935
25,17,1269,19113,0.0,-0.05433013048283248,-2.0235332509468935
23,19,25271,2145,0.0,-0.05433013048283248,-2.0235332509468935
17,17,12004,12004,0.5,0.4581174364156743,-2.0233718728641503
17,8,26857,5226,0.0,0.05430178808551949,2.833988634520677
17,5,309,24010,0.0,-0.05429846860041676,-2.0221146851208944
31,17,63,12004,0.0,-0.05425625275719579,-2.0202232716288213
17,17,12004,1649,0.125,0.0712408951779323,-2.01959084508797
29,1,548,9218,0.0,-0.05420348295316959,-2.0178590169832784
17,17,12004,24818,0.0,-0.05419292899236435,-2.0173861676823743
10014,31,186,24938,0.0,-0.05419292899236435,-2.0173861676823743
23,8,392,7395,0.0,-0.0541823750315591,-2.016913318923954
25,10,24192,16886,0.0,-0.05414015918833814,-2.015021929312992
31,23,152,25271,0.0,-0.05414015918833814,-2.015021929312992
23,17,743,6932,0.0,-0.05412960522753289,-2.014549083265395
31,3,1365,8366,0.0,-0.05411905126672765,-2.014076237759643
11,11,4117,4117,0.5,0.5395095821456977,2.8251513832710553
17,17,26857,24818,0.0,0.05410126283021992,2.825004494530727
23,1,17654,17008,0.0,-0.054097943345117167,-2.0131305483732422
23,19,22743,3593,0.0,-0.05408738938431192,-2.01265770449238
24,23,19621,18496,0.0,-0.054076835423506685,-2.0121848611529343
24,19,19621,352,0.0,-0.054055727501896196,-2.011239176097864
25,23,23404,18496,0.0,-0.05402406561948047,-2.0098206525732105
3,3,25532,2831,0.125,0.17779368346765168,2.8201831804010338
3,1,39,16,0.0,0.05397461530055701,2.819330401628833
19,19,1706,720,0.125,0.07153640608047906,-2.0063223348661308
10040,17,234,1649,0.0,-0.05391852601142807,-2.005092275958534
31,3,9381,39,0.0,0.05390073757492031,2.8160205500428153
10033,17,333,12004,0.0,-0.053855202246596616,-2.0022552759024705
19,17,2500,12004,0.0,-0.053844648285791365,-2.001782444447144
23,3,3760,21688,0.0,-0.0538024324425704,-1.9998911240143529
31,23,13772,743,0.0,-0.05379187848176516,-1.999418295252749
31,24,19770,19621,0.0,-0.05379187848176516,-1.999418295252749
19,19,1706,2145,0.125,0.07169471549255768,-1.9992139725864144
23,8,283,19099,0.0,-0.053770770560154675,-1.9984726393447063
31,23,63,19279,0.0,-0.05372855471693371,-1.9965813339862875
14,11,264,19440,0.0,0.05371076628042597,2.807509624412563
31,25,24938,1269,0.0,-0.05370744679532322,-1.9956356845342014
17,14,16612,264,0.0,0.053689658358815485,2.806563976772652
29,10,18775,141,0.0,-0.053675784912907504,-1.9942172143875732
25,24,5299,15061,0.0,-0.053675784912907504,-1.9942172143875732
5,2,21999,14695,0.0,-0.05363356906968653,-1.992325928379714
17,14,10418,12511,0.0,0.05359467271156832,2.802308588981459
22,10,18921,16886,0.0,-0.05358079926566032,-1.98996183294756
31,11,10372,13854,0.0,-0.05357024530485509,-1.9894890154704172
23,17,392,22601,0.0,-0.05355969134404985,-1.9890161985294543
17,5,6932,70,0.0,-0.0535491373832446,-1.9885433821245635
23,8,3760,5226,0.0,-0.0535491373832446,-1.9885433821245635
31,23,13772,3760,0.0,-0.0535491373832446,-1.9885433821245635
23,22,25256,384,0.0,-0.05351747550082887,-1.9871249361252623
23,2,3760,14695,0.0,-0.05350692154002363,-1.9866521218635955
23,8,19279,7395,0.0,-0.05350692154002363,-1.9866521218635955
17,10,12004,16886,0.0,-0.053496367579218385,-1.9861793081374672
23,19,22743,23699,0.0,-0.053496367579218385,-1.9861793081374672
24,24,19621,394,0.0,-0.053496367579218385,-1.9861793081374672
23,5,18694,70,0.0,-0.05344359777519219,-1.983815247536171
17,10,309,16886,0.0,-0.05344359777519219,-1.983815247536171
23,17,283,18645,0.0,-0.05344359777519219,-1.983815247536171
23,17,19279,10418,0.0,-0.053433043814386946,-1.9833424370210317
17,11,19113,13854,0.0,-0.0534224898535817,-1.9828696270406836
23,17,743,19235,0.0,-0.053390827971165976,-1.9814512003073161
25,23,11822,743,0.0,-0.053390827971165976,-1.9814512003073161
31,31,15802,9381,0.125,0.17720266166255816,2.7929225379915645
23,19,17654,2500,0.0,-0.053369720049555494,-1.980505585157067
23,19,17654,23699,0.0,-0.053348612127945005,-1.979559972143417
23,17,25256,24818,0.0,-0.053338058167139775,-1.9790871664375502
25,17,22711,12004,0.0,-0.053338058167139775,-1.9790871664375502
31,23,26817,7079,0.0,0.053309715769826786,2.789542685999923
31,23,27017,25256,0.0,-0.05330639628472404,-1.977668752522497
23,8,743,109,0.0,-0.05327473440230833,-1.9762503434090242
23,17,3760,1649,0.0,-0.05326418044150308,-1.9757775414377186
23,17,26274,22601,0.0,-0.0532430725198926,-1.9748319390942457
31,23,16139,18694,0.0,-0.053221964598282115,-1.9738863388822445
24,23,10817,25566,0.0,-0.05319030271586639,-1.972467942558882
22,17,22190,18645,0.0,-0.05317974875506114,-1.971995144849237
19,19,9513,9513,0.5,0.4590672928881461,-1.9696403140260794
31,23,15802,25256,0.0,-0.0531164249902297,-1.9691583697643986
31,23,26007,25271,0.0,-0.05310587102942445,-1.9686855757780994
19,17,3593,12004,0.0,-0.05309531706861921,-1.9682127823232796
23,17,743,1649,0.0,-0.05309531706861921,-1.9682127823232796
31,11,10372,21515,0.0,-0.05306365518620348,-1.9667944051466266
23,5,25271,21999,0.0,-0.053031993303787765,-1.9653760327494414
31,17,19770,22601,0.0,-0.05302143934298252,-1.9649032430119848
23,14,19279,16636,0.0,-0.05301088538217728,-1.9644304538051527
17,17,12785,19275,0.0,0.053003650906474783,2.775831593753985
31,17,4512,26857,0.0,0.052982542984864295,2.7748860176588845
23,17,18694,22601,0.0,-0.05297922349976155,-1.9630120893673368
31,17,10372,12004,0.0,-0.05296866953895631,-1.9625393022819357
23,17,17654,26856,0.0,-0.052958115578151076,-1.962066515726625
23,5,283,70,0.0,-0.05294756161734584,-1.961593729701298
23,17,25256,11361,0.0,-0.05294756161734584,-1.961593729701298
10029,23,434,743,0.0,-0.052894791813319623,-1.9592298075206815
31,23,10439,25256,0.0,-0.052894791813319623,-1.9592298075206815
23,3,17654,17445,0.0,-0.05282091408768294,-1.955920338697233
31,23,14705,3760,0.0,-0.05282091408768294,-1.955920338697233
31,17,14705,26857,0.0,0.052813679611980434,2.7673214851795724
23,17,283,12004,0.0,-0.052799806166072445,-1.9549747809352067
29,23,548,9943,0.0,-0.052799806166072445,-1.9549747809352067
19,17,352,20334,0.0,-0.052789252205267215,-1.9545020028468207
23,23,22743,9943,0.0625,0.00975351952659463,-1.9540272466841153
25,23,1269,3760,0.0,-0.05271537447963052,-1.9511925710138325
19,19,3593,2145,0.25,0.19993589323704863,-1.9504219139687564
31,23,26007,25566,0.0,-0.05269426655802003,-1.950247023810898
10040,8,234,109,0.0,-0.0526837125972148,-1.9497742510004559
25,23,398,3121,0.0,-0.05267315863640955,-1.9493014787172194
23,11,3760,13854,0.0,-0.0526626046756043,-1.9488287069610835
19,17,26591,22601,0.0,-0.0526626046756043,-1.9488287069610835
29,24,5986,10817,0.0,-0.0526626046756043,-1.9488287069610835
31,23,21403,743,0.0,-0.052652050714799066,-1.9483559357319415
10008,23,92,18496,0.0,-0.052652050714799066,-1.9483559357319415
14,11,264,18979,0.0,0.052634262278291315,2.7592843176607817
19,8,10272,5226,0.0,-0.05262038883238334,-1.9469376252054078
25,19,1269,10272,0.0,-0.052609834871578096,-1.9464648560831714
29,25,18775,15940,0.0,-0.052609834871578096,-1.9464648560831714
23,5,3760,24010,0.0,-0.05259928091077286,-1.9459920874873948
23,23,25271,283,0.125,0.07290842098516047,-1.9447111129816246
17,3,908,17445,0.0,-0.052567619028357125,-1.9445737848577538
14,8,264,12043,0.0,0.0525498305918494,2.7555021738840564
31,17,16139,12004,0.0,-0.05254651110674664,-1.9436282524016661
23,23,18694,9943,0.0625,0.010027922507530908,-1.941768078709657
31,11,9381,6244,0.0,0.052465398905407454,2.751720063761883
29,23,5986,283,0.0,-0.052462079420304716,-1.9398461436015273
23,3,3121,17445,0.0,-0.052451525459499465,-1.9393733823649713
31,23,26007,3121,0.0,-0.052451525459499465,-1.9393733823649713
29,1,2154,9218,0.0,-0.052440971498694235,-1.938900621653274
25,23,11822,25566,0.0,-0.052440971498694235,-1.938900621653274
31,23,9277,3760,0.0,-0.052440971498694235,-1.938900621653274
28,28,15617,9782,0.25,0.2985098871580053,2.7497764373020432
23,19,19279,23699,0.0,-0.05241986357708376,-1.9379551018040253
29,23,548,19279,0.0,-0.052409309616278515,-1.9374823426662604
19,17,3593,20334,0.0,-0.05238820169466802,-1.9365368259639153
10040,11,234,13854,0.0,-0.052367093773057545,-1.9355913113584402
25,23,5299,3121,0.0,-0.05234598585144706,-1.9346457988489791
23,11,25256,7670,0.0,-0.05233543189064182,-1.934173043379987
31,11,17673,18979,0.0,0.05231764345413408,2.7451014518649166
31,17,63,22601,0.0,-0.05231432396903133,-1.9332275340129461
23,19,25271,9513,0.0,-0.05231432396903133,-1.9332275340129461
22,10,384,16886,0.0,-0.05226155416500512,-1.9308637697541984
17,3,12004,4521,0.0,-0.052251000204199885,-1.930391018471684
10040,25,234,22041,0.0,-0.052251000204199885,-1.930391018471684
23,1,743,3226,0.0,-0.05221933832178416,-1.928972767760689
22,10,22190,16886,0.0,-0.05221933832178416,-1.928972767760689
29,23,2154,3121,0.0,-0.05221933832178416,-1.928972767760689
10008,23,92,9943,0.0,-0.05221933832178416,-1.928972767760689
31,23,63,743,0.0,-0.05218767643936843,-1.9275545217522745
23,17,25256,26856,0.0,-0.05214546059614747,-1.9256635343845325
10029,17,434,6637,0.0,-0.05213490663534222,-1.9251907888472675
23,17,3121,24818,0.0,-0.05213490663534222,-1.9251907888472675
23,17,3760,11361,0.0,-0.05212435267453699,-1.9247180438316585
25,19,5299,10272,0.0,-0.05211379871373174,-1.924245299337597
29,25,5986,24192,0.0,-0.05211379871373174,-1.924245299337597
24,23,15061,25566,0.0,-0.05209269079212126,-1.923299811913692
23,1,3121,17008,0.0,-0.05208213683131602,-1.9228270689836342
25,23,15940,3760,0.0,-0.05208213683131602,-1.9228270689836342
25,22,24192,24468,0.0,-0.05206102890970553,-1.921881584686776
31,14,23058,264,0.0,0.052053794434003035,2.7332827570659846
31,8,6885,19099,0.0,-0.052039920988095054,-1.9209361024735494
25,23,398,25256,0.0,-0.052039920988095054,-1.9209361024735494
31,23,15802,3760,0.0,-0.0520293670272898,-1.9204633621480298
23,11,9943,7670,0.0,-0.05201881306648457,-1.9199906223430991
23,17,17654,18645,0.0,-0.05200825910567933,-1.919517883058648
27,23,17917,743,0.0,-0.05200825910567933,-1.919517883058648
31,23,15802,743,0.0,-0.05200825910567933,-1.919517883058648
25,1,3094,17008,0.0,0.05199047066917158,2.730446318814726
19,1,3593,8228,0.0,-0.05198715118406884,-1.918572406050761
10029,17,434,22601,0.0,-0.051966043262458364,-1.9176269311235166
31,23,6885,19279,0.0,-0.05194493534084788,-1.9166814582760596
23,3,3121,16795,0.0,-0.05193438138004264,-1.9162087226319846
10040,2,234,14695,0.0,-0.051923827419237394,-1.9157359875075362
23,23,25256,25256,0.5,0.4600382572822283,-1.9146533198053175
23,17,18694,12004,0.0,-0.05189216553682167,-1.9143177852508848
17,17,22601,6637,0.0,-0.051871057615211186,-1.9133723196759609
23,19,3121,8344,0.0,-0.051871057615211186,-1.9133723196759609
29,1,5986,16,0.0,-0.051860503654405934,-1.9128995876670316
17,17,18645,12004,0.25,0.20074854821905216,-1.912601466482736
23,17,25256,6637,0.0,-0.0518499496936007,-1.912426856176982
29,14,548,264,0.0,0.0518427152178982,2.7238280356824376
5,3,70,17445,0.0,-0.05180773385037973,-1.9105359354034448
23,23,18496,18496,0.5,0.46011213500786496,-1.9104669778932248
10033,17,333,26857,0.0,0.051800499374677234,2.721937116330638
23,17,19279,22301,0.0,-0.051797179889574496,-1.9100632065061929
23,5,17654,24010,0.0,-0.051786625928769245,-1.9095904781271789
23,17,9943,18645,0.0,-0.051786625928769245,-1.9095904781271789
25,24,15940,19621,0.0,-0.051786625928769245,-1.9095904781271789
17,2,12004,6790,0.0,-0.05177607196796401,-1.9091177502662984
23,10,18694,480,0.0,-0.05176551800715877,-1.908645022923443
10033,19,333,19856,0.0,0.05174772957065102,2.7195734788012254
24,3,10817,8366,0.0,-0.05174441008554828,-1.9076995697913826
17,8,12004,12043,0.0,-0.05171274820313257,-1.9062813939758179
10040,14,234,25732,0.0,-0.05170219424232732,-1.9058086697388754
23,8,19279,5226,0.0,-0.051681086320716836,-1.9048632228167206
29,17,18775,19113,0.0,-0.051681086320716836,-1.9048632228167206
17,17,11361,6932,0.25,0.2009279655527413,-1.9042497666037141
17,1,19113,3226,0.0,-0.05164942443830112,-1.9034450563112109
25,10,24192,6825,0.0,-0.05164942443830112,-1.9034450563112109
25,11,1269,13854,0.0,-0.05162831651669063,-1.902499614558107
31,23,27017,743,0.0,-0.0515966546342749,-1.9010814558021714
19,17,720,12004,0.0,-0.05158610067346967,-1.9006087372494254
19,17,352,6932,0.0,-0.051575546712664413,-1.9001360192127827
23,5,283,21999,0.0,-0.051564992751859176,-1.899663301692139
19,19,2145,2145,0.5,0.4603337681847751,-1.8979057853583505
31,23,6885,3760,0.0,-0.05152277690863821,-1.8977724367674094
23,1,25271,9218,0.0,-0.051512222947832975,-1.897299721825155
19,17,3593,22601,0.0,-0.051501668987027724,-1.8968270073982578
31,23,10372,25256,0.0,-0.051501668987027724,-1.8968270073982578
22,3,2381,39,0.0,0.05148388055051998,2.7077554850395265
31,24,26007,19621,0.0,-0.05148056106541724,-1.8958815800901108
31,17,23058,26857,0.0,0.051462772628909505,2.7068100594676023
31,17,19392,26857,0.0,0.051462772628909505,2.7068100594676023
10014,17,186,12004,0.0,-0.05142779126139103,-1.893518020831033
25,23,23404,283,0.0,-0.05142779126139103,-1.893518020831033
10040,31,234,13772,0.0,-0.05142779126139103,-1.893518020831033
28,17,21962,26857,0.0,0.05136778698166234,2.7025556698670745
23,2,25997,14695,0.0,-0.051364467496559596,-1.8906817666976008
17,10,6932,16886,0.0,-0.051343359574949114,-1.8897363527651723
25,23,5229,25566,0.0,-0.051343359574949114,-1.8897363527651723
31,23,63,26274,0.0,-0.05133280561414386,-1.889263646569486
11,11,7670,7670,0.5,0.46049207759685373,-1.8889315137015674
23,17,25271,12785,0.0,-0.05132225165333861,-1.8887909408873442
23,14,22743,25732,0.0,-0.051269481849312404,-1.8864274201760574
23,8,9943,109,0.0,-0.051248373927701936,-1.8854820154826153
31,23,27017,19279,0.0,-0.051237819966896685,-1.8850093139049817
8,8,13234,5226,0.25,0.2974228291950654,2.6964845516900597
31,23,10372,3121,0.0,-0.0512167120452862,-1.8840639122873597
23,17,283,22601,0.0,-0.05118505016287048,-1.8826458137034356
17,11,19113,7670,0.0,-0.051174496202065246,-1.8821731151997034
31,2,26817,3916,0.0,0.05116726172636274,2.693574317312507
23,17,25566,19235,0.0,-0.051163942241259995,-1.881700417207914
31,29,24938,18775,0.0,-0.05115338828045476,-1.8812277197279614
23,8,18694,7395,0.0,-0.05112172639803903,-1.8798096303580565
27,23,437,743,0.0,-0.05111117243723379,-1.8793369349243838
